1,27,0,0,2,0,0,0,10,10,0,12,1.5,0,1,1,0,1
2,52,1,0,0,0,0,0,3,5,0,3,1.44,0,1,1,0,1
3,26,0,0,2,0,0,0,3,18,0,12,1.5,0,1,1,0,-1
4,49,1,0,0,0,0,0,11,50,0,12,1.5,0,1,1,0,1
5,26,1,1,2,1,1,0,3,5,0,6,1.5,1,1,0,1,-1
6,24,1,0,1,0,0,0,2,10,0,12,1.5,0,1,1,0,1
7,47,1,0,0,0,0,0,1,20,0,9,1.53,0,1,1,0,1
8,23,0,0,2,0,1,0,2,3,0,12,1.53,1,1,0,1,1
9,31,1,0,2,0,0,0,0.083,50,0,5,1.47,0,1,1,1,1
10,27,0,0,2,0,0,0,0.5,6,0,12,1.5,0,1,1,0,1
11,41,1,0,1,0,0,0,6,100,0,6,1.47,0,1,1,0,1
12,27,1,0,4,0,0,0,4,3,1,6,1.47,0,1,1,0,1
13,40,1,0,1,0,0,0,0.33,3,0,12,1.5,0,1,1,0,1
14,29,1,0,1,0,0,0,10,50,0,12,1.5,0,1,1,0,1
15,61,1,0,3,0,0,0,20,30,1,1.33,1.44,0,1,1,0,1
16,58,1,0,0,0,0,0,12,100,0,3,1.44,0,1,1,0,1
17,34,1,0,3,0,0,0,8,5,1,12,1.5,0,1,1,0,1
18,40,1,0,1,0,0,0,5,15,0,6,1.47,0,1,1,0,1
19,52,1,0,1,0,0,0,20,4,0,12,1.53,1,1,0,1,1
20,45,0,0,0,0,0,0,15,20,1,12,1.5,0,1,1,0,1
21,47,1,0,0,0,0,0,8,400,0,6,1.47,0,1,1,0,1
22,35,1,0,2,0,0,0,2,15,0,12,1.53,1,1,0,0,1
23,28,1,1,2,2,0,0,1,9,0,6,1.47,0,1,1,0,1
24,43,1,0,0,0,0,0,10,40,0,12,1.5,0,1,1,1,-1
25,53,1,0,1,0,0,0,6,120,0,12,1.5,0,1,1,0,1
26,42,1,0,1,0,0,0,10,30,0,12,1.53,0,1,1,0,1
27,40,1,0,2,0,0,0,6,15,0,12,1.5,0,1,1,0,1
28,54,0,0,2,0,0,0,25,15,1,12,1.53,1,1,0,1,1
29,45,1,0,0,0,0,0,3,3,0,6,1.5,0,1,1,0,1
30,61,1,0,1,0,0,0,10,40,0,3,1.44,0,1,1,0,1
31,40,1,0,1,0,0,0,2,10,0,12,1.53,1,1,0,1,-1
32,41,1,0,1,0,0,0,7,10,1,12,1.53,1,1,0,1,1
33,29,0,1,2,0,0,0,2,50,0,12,1.53,0,1,1,0,1
34,31,1,0,1,0,0,0,3,20,0,12,1.5,0,1,1,0,1
35,56,1,0,1,0,0,0,0.083,50,0,3,1.44,0,1,1,0,1
36,42,1,0,1,0,0,0,10,20,0,12,1.5,0,1,1,0,1
37,50,1,0,0,1,0,0,5,1.9,0,12,1.5,1,1,0,1,-1
38,26,1,0,0,0,0,0,5,2,1,12,1.53,1,1,0,1,1
39,48,1,0,1,0,0,0,20,7,0,12,1.53,1,1,0,1,1
40,53,1,0,0,0,0,1,4,10,0,12,1.5,0,1,1,0,1
41,40,1,0,1,0,0,0,10,15,0,12,1.5,0,1,1,0,1
42,40,1,0,2,0,0,0,6,20,0,12,1.5,0,1,1,0,1
43,40,0,0,2,0,0,0,2,10,0,12,1.5,0,1,1,0,1
44,31,1,0,2,0,0,0,2,10,0,12,1.53,1,1,0,1,1
45,60,0,0,0,0,0,0,5,100,0,12,1.5,0,1,1,0,1
46,31,1,0,3,0,0,0,5,120,1,6,1.47,0,1,1,0,1
47,42,1,2,3,0,0,0,1,50,0,12,1.53,1,1,0,1,-1
48,52,1,0,1,0,0,0,0.5,200,0,12,1.5,0,1,1,0,1
49,38,0,0,2,0,0,0,16,20,0,12,1.5,0,1,1,0,1
50,38,0,0,2,0,0,0,16,20,0,12,1.5,0,1,1,0,1
51,36,1,0,1,0,0,0,3,60,0,12,1.5,0,1,1,0,1
52,33,1,0,3,0,0,0,2,50,0,12,1.5,0,1,1,0,1
53,32,0,0,2,0,0,0,2,10,0,12,1.5,0,1,1,0,1
54,33,1,0,1,0,0,1,2,10,0,12,1.5,0,1,1,0,1
55,50,1,0,0,0,0,1,12,20,0,4,1.47,0,1,1,0,1
56,29,1,0,1,0,1,0,2,10,0,12,1.53,1,1,0,1,-1
57,54,0,0,0,0,0,0,0,7,0,12,1.5,0,1,1,0,-1
58,25,1,0,4,2,0,0,2,8,1,12,1.53,1,1,0,1,-1
59,57,1,0,0,0,0,0,2,20,0,12,1.53,1,1,0,1,1
60,48,1,0,1,0,0,0,4,30,0,12,1.5,0,1,1,1,1
61,39,1,0,1,0,0,0,9,5,0,12,1.5,0,1,1,0,1
62,31,0,0,2,0,0,0,3,20,0,12,1.53,1,1,0,1,1
63,36,1,0,4,0,0,0,6,10,0,12,1.5,0,1,1,0,1
64,38,1,0,1,0,0,0,7,20,0,12,1.53,1,1,0,1,1
65,52,1,0,2,0,0,0,5,100,0,12,1.5,0,1,1,0,1
66,31,1,0,2,0,0,0,11,50,0,12,1.5,0,1,1,0,1
67,32,1,0,1,0,0,0,5,15,0,12,1.5,0,1,1,0,1
68,40,1,0,1,0,0,1,5,20,0,12,1.5,0,1,1,0,1
69,43,1,0,1,0,0,0,2,50,0,12,1.5,0,1,1,0,1
70,41,1,0,1,0,0,1,6,100,0,12,1.5,0,1,1,0,1
71,47,1,0,1,0,0,0,2,8,0,12,1.5,0,1,1,0,1
72,27,1,0,4,0,0,1,4,3,1,12,1.5,0,1,1,0,1
73,52,1,0,0,1,0,0,3,3,0,6,1.5,1,1,0,1,-1
74,47,1,0,0,0,0,1,8,100,0,12,1.5,0,1,1,0,1
75,37,1,0,1,0,1,0,7,2,0,12,1.5,1,1,0,1,1
76,53,1,0,1,0,0,1,6,60,0,12,1.5,0,1,1,0,1
77,48,0,0,0,0,0,0,10,100,0,12,1.5,0,1,1,0,1
78,29,1,0,1,0,0,1,10,100,0,12,1.5,0,1,1,0,1
79,40,1,0,1,0,0,0,3,20,0,6,1.47,0,1,1,0,1
80,27,1,1,4,0,0,0,4,130,0,3,1.5,1,1,0,1,1
81,33,1,0,1,0,0,0,3,40,0,12,1.53,1,1,0,1,1
82,34,1,0,2,0,0,0,14,10,0,12,1.53,1,1,0,1,1
83,28,1,0,1,0,0,0,2,20,0,12,1.5,1,1,0,1,1
84,27,1,1,3,0,0,0,2,10,0,12,1.53,0,1,1,0,1
85,56,1,0,1,0,0,0,4,50,0,12,1.5,1,1,0,1,1
